runId,numRobots,phase,effectiveMode,modeName,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,numOrders,crowdednessLevel,randomSeed
20260514_151122,3,0,0,SSP,433.50,20,62.26,20.78,110.93,25.20,37.06,0.00,20,4,9341
20260514_151122,3,1,1,EV,418.00,20,56.52,23.94,98.11,24.60,31.92,0.00,20,4,9341
20260514_151122,3,2,2,EA,369.00,20,54.88,22.98,89.50,22.11,32.78,0.00,20,4,9341
20260514_151122,4,0,0,SSP,340.00,20,59.44,16.11,116.56,24.56,34.88,0.00,20,4,9341
20260514_151122,4,1,1,EV,305.50,20,54.76,15.12,90.40,21.97,32.79,0.00,20,4,9341
20260514_151122,4,2,2,EA,276.00,20,52.23,23.61,93.74,18.85,33.38,0.00,20,4,9341
20260514_151122,5,0,0,SSP,246.00,20,55.20,16.22,111.20,19.99,35.20,0.00,20,4,9341
20260514_151122,5,1,1,EV,238.50,20,50.40,16.69,80.01,19.74,30.66,0.00,20,4,9341
20260514_151122,5,2,2,EA,241.00,20,51.59,16.16,90.86,19.00,32.59,0.00,20,4,9341
20260514_151122,6,0,0,SSP,249.00,20,55.28,17.19,109.12,20.47,34.81,0.00,20,4,9341
20260514_151122,6,1,1,EV,213.00,20,51.02,15.24,90.03,19.19,31.82,0.00,20,4,9341
20260514_151122,6,2,2,EA,194.50,20,50.81,17.29,94.75,18.94,31.88,0.00,20,4,9341
20260514_151122,7,0,0,SSP,180.00,20,54.98,15.53,98.63,19.13,35.85,0.00,20,4,9341
20260514_151122,7,1,1,EV,173.50,20,48.60,18.18,86.66,16.87,31.72,0.00,20,4,9341
20260514_151122,7,2,2,EA,172.50,20,50.77,14.93,92.32,18.08,32.69,0.00,20,4,9341
20260514_151122,8,0,0,SSP,178.00,20,56.26,17.50,99.10,20.32,35.94,0.00,20,4,9341
20260514_151122,8,1,1,EV,152.50,20,48.99,13.07,97.95,17.53,31.46,0.00,20,4,9341
20260514_151122,8,2,2,EA,168.50,20,54.93,14.09,107.81,22.33,32.60,0.00,20,4,9341
20260514_151122,9,0,0,SSP,179.50,20,55.06,17.50,96.23,19.00,36.06,0.00,20,4,9341
20260514_151122,9,1,1,EV,150.00,20,50.59,16.88,102.79,18.52,32.06,0.00,20,4,9341
20260514_151122,9,2,2,EA,158.50,20,52.29,19.96,97.68,19.39,32.89,0.00,20,4,9341
20260514_151122,10,0,0,SSP,130.50,20,52.32,13.07,89.97,16.95,35.38,0.00,20,4,9341
20260514_151122,10,1,1,EV,134.50,20,46.07,17.26,89.51,15.77,30.30,0.00,20,4,9341
20260514_151122,10,2,2,EA,149.00,20,52.19,20.06,100.67,19.19,33.00,0.00,20,4,9341
20260514_151122,1,0,0,SSP,1587.50,20,79.37,21.96,170.61,32.55,46.82,0.00,20,5,9341
20260514_151122,1,1,1,EV,1524.50,20,76.22,20.23,164.00,31.67,44.55,0.00,20,5,9341
20260514_151122,1,2,2,EA,1422.00,20,71.08,32.06,135.71,27.91,43.16,0.00,20,5,9341
20260514_151122,2,0,0,SSP,779.50,20,75.18,29.77,135.81,28.88,46.30,0.00,20,5,9341
20260514_151122,2,1,1,EV,742.50,20,71.04,29.47,120.06,28.69,42.36,0.00,20,5,9341
20260514_151122,2,2,2,EA,761.50,20,73.88,31.17,133.97,28.97,44.91,0.00,20,5,9341
20260514_151122,3,0,0,SSP,606.00,20,78.22,28.85,158.40,32.06,46.16,0.00,20,5,9341
20260514_151122,3,1,1,EV,546.00,20,73.84,29.63,131.23,31.20,42.65,0.00,20,5,9341
20260514_151122,3,2,2,EA,519.50,20,71.30,29.15,130.68,27.23,44.07,0.00,20,5,9341
20260514_151122,4,0,0,SSP,420.00,20,75.93,21.65,135.11,30.09,45.84,0.00,20,5,9341
20260514_151122,4,1,1,EV,397.00,20,68.44,18.79,124.58,26.17,42.26,0.00,20,5,9341
20260514_151122,4,2,2,EA,367.00,20,68.91,27.19,113.37,25.23,43.68,0.00,20,5,9341
20260514_151122,5,0,0,SSP,342.50,20,73.99,19.84,151.47,27.24,46.74,0.00,20,5,9341
20260514_151122,5,1,1,EV,331.50,20,67.64,19.39,116.56,26.38,41.25,0.00,20,5,9341
20260514_151122,5,2,2,EA,314.00,20,69.91,20.66,128.48,25.67,44.24,0.00,20,5,9341
20260514_151122,6,0,0,SSP,274.50,20,73.03,19.36,143.32,25.48,47.55,0.00,20,5,9341
20260514_151122,6,1,1,EV,290.00,20,68.34,19.52,128.31,26.40,41.93,0.00,20,5,9341
20260514_151122,6,2,2,EA,287.00,20,69.86,24.64,125.88,26.14,43.71,0.00,20,5,9341
20260514_151122,7,0,0,SSP,233.00,20,70.87,22.81,137.08,23.96,46.91,0.00,20,5,9341
20260514_151122,7,1,1,EV,246.00,20,66.63,21.91,133.52,22.47,44.16,0.00,20,5,9341
20260514_151122,7,2,2,EA,239.50,20,69.28,17.29,120.59,25.42,43.86,0.00,20,5,9341
20260514_151122,8,0,0,SSP,251.00,20,73.42,18.67,128.96,26.73,46.68,0.00,20,5,9341
20260514_151122,8,1,1,EV,223.00,20,67.52,24.05,139.02,23.58,43.94,0.00,20,5,9341
20260514_151122,8,2,2,EA,246.50,20,73.72,17.23,114.38,27.87,45.85,0.00,20,5,9341
20260514_151122,9,0,0,SSP,205.50,20,69.94,21.08,138.32,23.98,45.95,0.00,20,5,9341
20260514_151122,9,1,1,EV,178.50,20,63.98,21.37,113.34,23.16,40.82,0.00,20,5,9341
20260514_151122,9,2,2,EA,211.50,20,65.71,21.99,129.94,21.98,43.73,0.00,20,5,9341
20260514_151122,10,0,0,SSP,197.00,20,67.83,21.91,138.40,20.69,47.14,0.00,20,5,9341
20260514_151122,10,1,1,EV,184.00,20,64.67,20.60,121.16,21.68,42.99,0.00,20,5,9341
20260514_151122,10,2,2,EA,207.50,20,69.13,21.80,131.19,25.20,43.93,0.00,20,5,9341
20260514_151149,1,0,0,SSP,392.00,20,19.60,7.76,36.57,7.93,11.66,0.00,20,1,9613
20260514_151149,1,1,1,EV,374.00,20,18.70,8.06,29.46,7.59,11.10,0.00,20,1,9613
20260514_151149,1,2,2,EA,395.00,20,19.73,5.16,38.81,8.61,11.11,0.00,20,1,9613
20260514_151149,2,0,0,SSP,188.50,20,18.73,6.74,31.01,7.36,11.36,0.00,20,1,9613
20260514_151149,2,1,1,EV,183.00,20,18.03,6.54,26.17,7.05,10.98,0.00,20,1,9613
20260514_151149,2,2,2,EA,199.50,20,18.29,5.16,31.03,7.63,10.66,0.00,20,1,9613
20260514_151149,3,0,0,SSP,136.50,20,19.69,8.15,37.91,8.24,11.45,0.00,20,1,9613
20260514_151149,3,1,1,EV,129.00,20,18.59,8.00,32.93,7.88,10.71,0.00,20,1,9613
20260514_151149,3,2,2,EA,139.00,20,18.87,5.03,34.48,8.16,10.72,0.00,20,1,9613
20260514_151149,4,0,0,SSP,109.50,20,18.31,6.55,36.11,6.99,11.32,0.00,20,1,9613
20260514_151149,4,1,1,EV,104.00,20,17.76,7.05,30.71,6.86,10.89,0.00,20,1,9613
20260514_151149,4,2,2,EA,104.50,20,18.22,4.16,30.31,7.44,10.77,0.00,20,1,9613
20260514_151149,5,0,0,SSP,94.00,20,19.11,5.03,33.16,7.91,11.20,0.00,20,1,9613
20260514_151149,5,1,1,EV,92.00,20,18.52,5.03,33.83,7.75,10.76,0.00,20,1,9613
20260514_151149,5,2,2,EA,92.50,20,18.45,1.24,37.29,7.33,11.12,0.00,20,1,9613
20260514_151149,6,0,0,SSP,77.50,20,18.45,4.60,35.02,7.09,11.36,0.00,20,1,9613
20260514_151149,6,1,1,EV,71.00,20,17.86,4.92,30.51,6.92,10.94,0.00,20,1,9613
20260514_151149,6,2,2,EA,74.50,20,18.59,1.24,36.47,7.19,11.40,0.00,20,1,9613
20260514_151149,7,0,0,SSP,82.50,20,19.02,5.60,46.98,7.59,11.43,0.00,20,1,9613
20260514_151149,7,1,1,EV,64.00,20,16.98,2.83,29.18,6.29,10.69,0.00,20,1,9613
20260514_151149,7,2,2,EA,80.50,20,17.35,1.24,30.36,6.38,10.97,0.00,20,1,9613
20260514_151149,8,0,0,SSP,75.00,20,19.16,5.60,34.91,7.67,11.48,0.00,20,1,9613
20260514_151149,8,1,1,EV,59.00,20,18.63,5.03,32.16,7.78,10.85,0.00,20,1,9613
20260514_151149,8,2,2,EA,66.50,20,17.67,1.51,30.50,6.77,10.90,0.00,20,1,9613
20260514_151149,9,0,0,SSP,66.00,20,18.85,5.60,44.63,7.57,11.28,0.00,20,1,9613
20260514_151149,9,1,1,EV,58.00,20,17.77,5.30,36.12,7.17,10.60,0.00,20,1,9613
20260514_151149,9,2,2,EA,69.00,20,17.39,1.24,29.98,6.32,11.06,0.00,20,1,9613
20260514_151149,10,0,0,SSP,54.00,20,17.94,5.57,31.76,7.15,10.79,0.00,20,1,9613
20260514_151149,10,1,1,EV,49.50,20,17.58,5.55,28.19,7.10,10.49,0.00,20,1,9613
20260514_151149,10,2,2,EA,66.00,20,18.97,10.43,33.46,7.89,11.09,0.00,20,1,9613
20260514_151149,1,0,0,SSP,654.00,20,32.69,10.54,51.57,12.91,19.78,0.00,20,2,9613
20260514_151149,1,1,1,EV,636.00,20,31.79,11.22,50.90,12.88,18.91,0.00,20,2,9613
20260514_151149,1,2,2,EA,625.50,20,31.27,7.51,60.74,12.74,18.54,0.00,20,2,9613
20260514_151149,2,0,0,SSP,332.00,20,31.94,13.64,49.15,12.63,19.31,0.00,20,2,9613
20260514_151149,2,1,1,EV,313.00,20,30.05,11.17,48.63,11.60,18.45,0.00,20,2,9613
20260514_151149,2,2,2,EA,311.00,20,29.56,9.42,61.29,11.91,17.66,0.00,20,2,9613
20260514_151149,3,0,0,SSP,238.00,20,34.01,12.43,66.43,14.83,19.18,0.00,20,2,9613
20260514_151149,3,1,1,EV,226.00,20,31.59,13.64,50.26,13.66,17.93,0.00,20,2,9613
20260514_151149,3,2,2,EA,212.50,20,30.50,9.27,54.03,12.75,17.76,0.00,20,2,9613
20260514_151149,4,0,0,SSP,185.50,20,31.56,14.17,57.77,13.00,18.55,0.00,20,2,9613
20260514_151149,4,1,1,EV,169.00,20,30.04,14.28,42.28,11.46,18.58,0.00,20,2,9613
20260514_151149,4,2,2,EA,177.00,20,30.68,7.37,55.90,12.70,17.98,0.00,20,2,9613
20260514_151149,5,0,0,SSP,152.50,20,31.25,6.00,55.47,12.16,19.10,0.00,20,2,9613
20260514_151149,5,1,1,EV,156.50,20,32.61,5.75,56.10,13.37,19.24,0.00,20,2,9613
20260514_151149,5,2,2,EA,141.50,20,29.73,2.21,55.65,10.93,18.81,0.00,20,2,9613
20260514_151149,6,0,0,SSP,145.50,20,31.20,6.32,68.95,12.01,19.19,0.00,20,2,9613
20260514_151149,6,1,1,EV,117.00,20,29.44,7.88,59.82,10.99,18.45,0.00,20,2,9613
20260514_151149,6,2,2,EA,123.50,20,32.33,1.42,61.41,13.32,19.00,0.00,20,2,9613
20260514_151149,7,0,0,SSP,100.00,20,31.85,6.52,56.41,12.68,19.17,0.00,20,2,9613
20260514_151149,7,1,1,EV,105.00,20,31.42,7.66,47.23,12.82,18.61,0.00,20,2,9613
20260514_151149,7,2,2,EA,112.00,20,28.61,1.95,59.44,9.99,18.62,0.00,20,2,9613
20260514_151149,8,0,0,SSP,130.50,20,31.65,6.54,66.19,12.48,19.17,0.00,20,2,9613
20260514_151149,8,1,1,EV,104.50,20,30.00,6.29,42.88,11.08,18.92,0.00,20,2,9613
20260514_151149,8,2,2,EA,105.50,20,28.48,1.68,52.96,10.21,18.26,0.00,20,2,9613
20260514_151149,9,0,0,SSP,127.50,20,34.29,6.00,91.67,15.29,19.01,0.00,20,2,9613
20260514_151149,9,1,1,EV,103.00,20,32.25,6.27,63.61,13.28,18.97,0.00,20,2,9613
20260514_151149,9,2,2,EA,120.50,20,28.39,1.95,53.63,9.50,18.89,0.00,20,2,9613
20260514_151149,10,0,0,SSP,124.50,20,31.85,6.26,89.87,13.12,18.72,0.00,20,2,9613
20260514_151149,10,1,1,EV,78.00,20,29.03,6.32,43.41,11.04,17.99,0.00,20,2,9613
20260514_151149,10,2,2,EA,112.00,20,29.53,13.96,51.81,11.56,17.97,0.00,20,2,9613
20260514_151149,1,0,0,SSP,876.50,20,43.81,11.53,75.53,17.55,26.27,0.00,20,3,9613
20260514_151149,1,1,1,EV,822.00,20,41.08,12.95,67.73,17.09,23.99,0.00,20,3,9613
20260514_151149,1,2,2,EA,802.50,20,40.10,9.66,75.28,15.95,24.15,0.00,20,3,9613
20260514_151149,2,0,0,SSP,409.50,20,40.63,13.96,75.41,15.56,25.07,0.00,20,3,9613
20260514_151149,2,1,1,EV,404.50,20,38.35,10.00,63.96,15.06,23.28,0.00,20,3,9613
20260514_151149,2,2,2,EA,419.50,20,39.90,10.26,82.98,16.70,23.20,0.00,20,3,9613
20260514_151149,3,0,0,SSP,307.00,20,42.19,18.00,84.23,17.85,24.34,0.00,20,3,9613
20260514_151149,3,1,1,EV,283.50,20,40.26,14.97,70.41,16.83,23.43,0.00,20,3,9613
20260514_151149,3,2,2,EA,313.00,20,40.42,8.95,79.50,17.48,22.94,0.00,20,3,9613
20260514_151149,4,0,0,SSP,252.00,20,43.88,20.57,89.06,18.42,25.46,0.00,20,3,9613
20260514_151149,4,1,1,EV,228.50,20,39.21,14.45,61.75,15.89,23.32,0.00,20,3,9613
20260514_151149,4,2,2,EA,231.50,20,40.26,8.95,83.07,17.28,22.98,0.00,20,3,9613
20260514_151149,5,0,0,SSP,203.50,20,41.89,7.76,73.14,16.56,25.34,0.00,20,3,9613
20260514_151149,5,1,1,EV,200.00,20,41.07,7.77,70.83,17.86,23.21,0.00,20,3,9613
20260514_151149,5,2,2,EA,219.50,20,38.71,3.45,74.05,15.48,23.23,0.00,20,3,9613
20260514_151149,6,0,0,SSP,179.00,20,42.91,4.50,94.74,17.23,25.68,0.00,20,3,9613
20260514_151149,6,1,1,EV,175.00,20,40.79,8.03,89.42,16.74,24.06,0.00,20,3,9613
20260514_151149,6,2,2,EA,184.00,20,38.23,2.66,87.60,14.06,24.17,0.00,20,3,9613
20260514_151149,7,0,0,SSP,163.00,20,43.90,7.86,106.09,18.75,25.15,0.00,20,3,9613
20260514_151149,7,1,1,EV,134.50,20,39.77,8.33,80.19,16.21,23.56,0.00,20,3,9613
20260514_151149,7,2,2,EA,152.00,20,35.10,2.39,71.30,11.26,23.84,0.00,20,3,9613
20260514_151149,8,0,0,SSP,185.50,20,44.37,8.38,127.98,19.17,25.20,0.00,20,3,9613
20260514_151149,8,1,1,EV,133.50,20,37.24,7.24,69.10,14.31,22.93,0.00,20,3,9613
20260514_151149,8,2,2,EA,144.00,20,36.13,1.86,66.25,12.07,24.06,0.00,20,3,9613
20260514_151149,9,0,0,SSP,157.50,20,42.54,7.60,108.82,18.76,23.78,0.00,20,3,9613
20260514_151149,9,1,1,EV,131.50,20,38.47,7.26,87.33,15.48,22.99,0.00,20,3,9613
20260514_151149,9,2,2,EA,155.50,20,38.48,16.14,67.60,15.86,22.62,0.00,20,3,9613
20260514_151149,10,0,0,SSP,123.50,20,39.40,8.05,82.33,15.44,23.95,0.00,20,3,9613
20260514_151149,10,1,1,EV,132.50,20,37.54,8.59,84.31,14.78,22.76,0.00,20,3,9613
20260514_151149,10,2,2,EA,175.50,20,39.55,17.30,76.30,17.04,22.51,0.00,20,3,9613
20260514_151149,1,0,0,SSP,1016.00,20,50.80,15.16,106.32,19.49,31.31,0.00,20,4,9613
20260514_151149,1,1,1,EV,986.50,20,49.32,15.32,85.66,19.53,29.79,0.00,20,4,9613
20260514_151149,1,2,2,EA,999.50,20,49.95,10.60,97.00,20.39,29.56,0.00,20,4,9613
20260514_151149,2,0,0,SSP,508.00,20,50.40,14.26,108.97,20.00,30.40,0.00,20,4,9613
20260514_151149,2,1,1,EV,505.50,20,50.30,13.47,93.60,20.98,29.32,0.00,20,4,9613
20260514_151149,2,2,2,EA,535.00,20,50.28,10.39,99.77,21.03,29.26,0.00,20,4,9613
20260514_151149,3,0,0,SSP,363.50,20,51.71,16.44,106.06,20.45,31.25,0.00,20,4,9613
20260514_151149,3,1,1,EV,348.00,20,48.15,15.39,90.81,19.08,29.07,0.00,20,4,9613
20260514_151149,3,2,2,EA,422.50,20,52.88,10.41,117.55,21.96,30.92,0.00,20,4,9613
20260514_151149,4,0,0,SSP,286.50,20,51.42,13.39,90.77,19.81,31.61,0.00,20,4,9613
20260514_151149,4,1,1,EV,254.50,20,47.82,13.17,75.04,18.17,29.65,0.00,20,4,9613
20260514_151149,4,2,2,EA,309.00,20,49.19,11.97,97.09,20.18,29.01,0.00,20,4,9613
20260514_151149,5,0,0,SSP,225.00,20,48.93,7.33,77.84,16.66,32.27,0.00,20,4,9613
20260514_151149,5,1,1,EV,209.00,20,46.96,11.36,72.75,16.31,30.65,0.00,20,4,9613
20260514_151149,5,2,2,EA,270.00,20,47.42,3.63,97.16,17.50,29.92,0.00,20,4,9613
20260514_151149,6,0,0,SSP,192.00,20,47.55,13.72,105.88,16.98,30.57,0.00,20,4,9613
20260514_151149,6,1,1,EV,175.50,20,45.98,13.69,69.85,15.02,30.96,0.00,20,4,9613
20260514_151149,6,2,2,EA,236.00,20,46.73,2.57,94.75,17.01,29.72,0.00,20,4,9613
20260514_151149,7,0,0,SSP,188.00,20,46.74,14.31,101.77,15.82,30.93,0.00,20,4,9613
20260514_151149,7,1,1,EV,173.00,20,46.67,15.21,80.70,16.59,30.08,0.00,20,4,9613
20260514_151149,7,2,2,EA,279.00,20,46.80,3.63,106.62,16.60,30.20,0.00,20,4,9613
20260514_151149,8,0,0,SSP,171.50,20,48.98,15.36,84.19,16.84,32.13,0.00,20,4,9613
20260514_151149,8,1,1,EV,196.00,20,48.09,17.74,104.85,18.06,30.03,0.00,20,4,9613
20260514_151149,8,2,2,EA,227.00,20,45.70,2.57,107.75,15.78,29.92,0.00,20,4,9613
20260514_151149,9,0,0,SSP,180.50,20,48.43,10.53,86.34,16.62,31.82,0.00,20,4,9613
20260514_151149,9,1,1,EV,194.00,20,47.86,10.65,99.27,16.76,31.10,0.00,20,4,9613
20260514_151149,9,2,2,EA,214.50,20,48.78,20.11,101.98,19.08,29.70,0.00,20,4,9613
20260514_151149,10,0,0,SSP,151.50,20,49.88,11.85,85.47,18.66,31.22,0.00,20,4,9613
20260514_151149,10,1,1,EV,169.50,20,47.65,10.83,108.88,17.99,29.65,0.00,20,4,9613
20260514_151149,10,2,2,EA,219.00,20,51.36,24.82,108.46,21.06,30.29,0.00,20,4,9613
20260514_151149,1,0,0,SSP,1284.50,20,64.22,19.02,131.35,25.32,38.90,0.00,20,5,9613
20260514_151149,1,1,1,EV,1264.00,20,63.19,19.02,117.85,25.32,37.87,0.00,20,5,9613
20260514_151149,1,2,2,EA,1340.50,20,67.02,15.46,119.27,29.41,37.61,0.00,20,5,9613
20260514_151149,2,0,0,SSP,670.50,20,66.49,18.75,126.79,26.09,40.40,0.00,20,5,9613
20260514_151149,2,1,1,EV,662.50,20,63.04,17.67,120.92,26.58,36.46,0.00,20,5,9613
20260514_151149,2,2,2,EA,665.50,20,65.03,18.30,114.51,26.57,38.47,0.00,20,5,9613
20260514_151149,3,0,0,SSP,470.00,20,67.54,18.68,122.80,27.29,40.25,0.00,20,5,9613
20260514_151149,3,1,1,EV,445.00,20,63.02,17.01,115.30,26.16,36.86,0.00,20,5,9613
20260514_151149,3,2,2,EA,462.00,20,61.84,12.17,122.39,26.37,35.47,0.00,20,5,9613
20260514_151149,4,0,0,SSP,365.50,20,66.85,19.25,124.15,25.50,41.35,0.00,20,5,9613
20260514_151149,4,1,1,EV,354.50,20,64.94,6.67,101.85,26.59,38.35,0.00,20,5,9613
20260514_151149,4,2,2,EA,418.00,20,63.55,13.62,132.28,28.15,35.39,0.00,20,5,9613
20260514_151149,5,0,0,SSP,304.50,20,64.15,5.17,102.42,23.31,40.84,0.00,20,5,9613
20260514_151149,5,1,1,EV,287.50,20,61.16,8.17,102.01,21.43,39.73,0.00,20,5,9613
20260514_151149,5,2,2,EA,362.50,20,63.80,3.28,135.19,26.39,37.41,0.00,20,5,9613
20260514_151149,6,0,0,SSP,253.50,20,62.75,18.60,138.60,22.74,40.02,0.00,20,5,9613
20260514_151149,6,1,1,EV,245.00,20,60.52,21.58,110.44,22.60,37.92,0.00,20,5,9613
20260514_151149,6,2,2,EA,278.50,20,63.45,2.75,133.93,25.52,37.93,0.00,20,5,9613
20260514_151149,7,0,0,SSP,257.50,20,62.82,19.92,136.46,22.91,39.91,0.00,20,5,9613
20260514_151149,7,1,1,EV,264.00,20,62.06,19.65,142.76,24.89,37.17,0.00,20,5,9613
20260514_151149,7,2,2,EA,254.00,20,61.82,3.28,141.98,24.69,37.13,0.00,20,5,9613
20260514_151149,8,0,0,SSP,228.00,20,65.39,27.04,118.13,23.42,41.97,0.00,20,5,9613
20260514_151149,8,1,1,EV,260.00,20,62.19,24.38,142.19,23.10,39.09,0.00,20,5,9613
20260514_151149,8,2,2,EA,279.50,20,60.07,3.01,132.73,22.24,37.83,0.00,20,5,9613
20260514_151149,9,0,0,SSP,213.50,20,60.90,14.76,115.31,21.56,39.34,0.00,20,5,9613
20260514_151149,9,1,1,EV,237.50,20,60.22,12.96,127.01,22.55,37.66,0.00,20,5,9613
20260514_151149,9,2,2,EA,259.50,20,64.25,27.18,124.95,26.91,37.34,0.00,20,5,9613
20260514_151149,10,0,0,SSP,219.00,20,60.73,15.16,110.78,22.79,37.93,0.00,20,5,9613
20260514_151149,10,1,1,EV,249.50,20,60.94,14.66,137.03,24.12,36.83,0.00,20,5,9613
20260514_151149,10,2,2,EA,268.50,20,64.13,24.44,134.36,28.05,36.08,0.00,20,5,9613
20260514_151221,1,0,0,SSP,298.00,20,14.90,4.37,26.04,6.32,8.58,0.00,20,1,9883
20260514_151221,1,1,1,EV,283.50,20,14.16,5.57,22.61,6.24,7.92,0.00,20,1,9883
20260514_151221,1,2,2,EA,275.00,20,13.75,4.38,25.77,5.87,7.88,0.00,20,1,9883
20260514_151221,2,0,0,SSP,144.00,20,14.11,0.00,24.15,5.63,8.48,0.00,20,1,9883
20260514_151221,2,1,1,EV,139.00,20,13.33,0.00,24.99,5.43,7.90,0.00,20,1,9883
20260514_151221,2,2,2,EA,144.00,20,13.66,0.00,26.51,5.76,7.90,0.00,20,1,9883
20260514_151221,3,0,0,SSP,102.50,20,14.22,0.00,25.08,5.81,8.41,0.00,20,1,9883
20260514_151221,3,1,1,EV,99.00,20,13.93,0.00,25.02,6.08,7.85,0.00,20,1,9883
20260514_151221,3,2,2,EA,108.50,20,14.28,0.00,31.98,6.50,7.77,0.00,20,1,9883
20260514_151221,4,0,0,SSP,86.50,20,14.48,0.00,30.09,6.00,8.48,0.00,20,1,9883
20260514_151221,4,1,1,EV,80.50,20,13.84,0.00,27.53,6.01,7.83,0.00,20,1,9883
20260514_151221,4,2,2,EA,79.00,20,13.86,0.00,26.40,6.29,7.57,0.00,20,1,9883
20260514_151221,5,0,0,SSP,75.00,20,14.00,7.41,28.20,5.71,8.30,0.00,20,1,9883
20260514_151221,5,1,1,EV,73.50,20,14.05,6.61,31.62,6.08,7.96,0.00,20,1,9883
20260514_151221,5,2,2,EA,65.00,20,14.72,4.46,26.85,6.51,8.21,0.00,20,1,9883
20260514_151221,6,0,0,SSP,68.50,20,14.21,1.24,29.30,5.76,8.45,0.00,20,1,9883
20260514_151221,6,1,1,EV,54.50,20,13.09,1.24,24.68,5.08,8.01,0.00,20,1,9883
20260514_151221,6,2,2,EA,54.50,20,13.53,2.51,25.28,5.53,8.01,0.00,20,1,9883
20260514_151221,7,0,0,SSP,54.00,20,14.21,1.51,26.72,5.81,8.39,0.00,20,1,9883
20260514_151221,7,1,1,EV,50.50,20,13.26,1.24,21.05,5.71,7.54,0.00,20,1,9883
20260514_151221,7,2,2,EA,47.00,20,13.58,6.11,31.19,5.28,8.29,0.00,20,1,9883
20260514_151221,8,0,0,SSP,56.00,20,13.93,4.68,30.41,5.41,8.53,0.00,20,1,9883
20260514_151221,8,1,1,EV,51.50,20,13.66,6.28,25.90,5.67,7.99,0.00,20,1,9883
20260514_151221,8,2,2,EA,42.50,20,12.49,4.98,22.59,4.57,7.92,0.00,20,1,9883
20260514_151221,9,0,0,SSP,47.50,20,13.62,2.51,28.62,5.53,8.09,0.00,20,1,9883
20260514_151221,9,1,1,EV,45.00,20,12.66,2.51,24.96,5.22,7.44,0.00,20,1,9883
20260514_151221,9,2,2,EA,46.50,20,12.62,1.24,32.21,4.43,8.19,0.00,20,1,9883
20260514_151221,10,0,0,SSP,50.00,20,13.64,2.51,32.95,5.68,7.96,0.00,20,1,9883
20260514_151221,10,1,1,EV,44.50,20,12.72,2.51,27.72,5.34,7.38,0.00,20,1,9883
20260514_151221,10,2,2,EA,41.00,20,12.76,1.24,28.37,4.76,8.00,0.00,20,1,9883
20260514_151221,1,0,0,SSP,523.00,20,26.14,8.96,48.09,10.85,15.28,0.00,20,2,9883
20260514_151221,1,1,1,EV,495.50,20,24.75,9.43,45.21,10.47,14.28,0.00,20,2,9883
20260514_151221,1,2,2,EA,464.50,20,23.22,6.36,40.18,9.54,13.68,0.00,20,2,9883
20260514_151221,2,0,0,SSP,250.00,20,24.35,0.00,44.97,10.00,14.35,0.00,20,2,9883
20260514_151221,2,1,1,EV,241.00,20,23.40,0.00,41.14,9.64,13.76,0.00,20,2,9883
20260514_151221,2,2,2,EA,226.00,20,22.50,0.00,40.27,8.79,13.71,0.00,20,2,9883
20260514_151221,3,0,0,SSP,197.00,20,25.54,0.00,56.24,10.91,14.63,0.00,20,2,9883
20260514_151221,3,1,1,EV,165.50,20,23.98,0.00,38.52,10.26,13.72,0.00,20,2,9883
20260514_151221,3,2,2,EA,185.00,20,24.62,0.00,46.30,10.54,14.08,0.00,20,2,9883
20260514_151221,4,0,0,SSP,146.50,20,24.86,0.00,46.23,10.30,14.56,0.00,20,2,9883
20260514_151221,4,1,1,EV,157.50,20,24.47,0.00,58.21,10.30,14.17,0.00,20,2,9883
20260514_151221,4,2,2,EA,129.50,20,24.37,0.00,37.92,10.92,13.45,0.00,20,2,9883
20260514_151221,5,0,0,SSP,130.00,20,25.15,0.00,51.32,10.70,14.45,0.00,20,2,9883
20260514_151221,5,1,1,EV,111.00,20,24.27,0.00,42.22,11.01,13.26,0.00,20,2,9883
20260514_151221,5,2,2,EA,125.00,20,24.52,0.00,51.67,10.47,14.04,0.00,20,2,9883
20260514_151221,6,0,0,SSP,106.50,20,24.52,0.00,52.10,10.12,14.40,0.00,20,2,9883
20260514_151221,6,1,1,EV,126.00,20,25.35,0.00,54.99,11.42,13.93,0.00,20,2,9883
20260514_151221,6,2,2,EA,94.50,20,23.55,3.41,35.15,9.04,14.51,0.00,20,2,9883
20260514_151221,7,0,0,SSP,112.50,20,26.76,0.00,57.09,12.10,14.66,0.00,20,2,9883
20260514_151221,7,1,1,EV,89.50,20,22.92,0.00,41.38,10.41,12.51,0.00,20,2,9883
20260514_151221,7,2,2,EA,85.00,20,24.07,9.09,42.73,10.13,13.94,0.00,20,2,9883
20260514_151221,8,0,0,SSP,95.00,20,25.27,0.00,52.34,10.75,14.52,0.00,20,2,9883
20260514_151221,8,1,1,EV,81.50,20,23.94,0.00,42.28,10.84,13.10,0.00,20,2,9883
20260514_151221,8,2,2,EA,74.50,20,21.61,9.56,51.17,7.64,13.97,0.00,20,2,9883
20260514_151221,9,0,0,SSP,95.00,20,27.01,0.00,68.71,12.24,14.76,0.00,20,2,9883
20260514_151221,9,1,1,EV,83.50,20,24.56,0.00,55.95,11.66,12.89,0.00,20,2,9883
